customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0526,Male,0,No,Yes,52,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),70.39,3621.67,No
CUST0527,Male,0,Yes,No,50,No,Yes,No,Yes,Yes,No internet service,No,Yes,No internet service,One year,No,Bank transfer (automatic),88.84,4400.4,Yes
CUST0528,Female,0,Yes,No,2,No,No phone service,Fiber optic,No,No internet service,No,No,No,No,One year,Yes,Mailed check,23.66,31.28,Yes
CUST0529,Female,1,No,No,41,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),47.02,1908.9,No
CUST0530,Female,1,Yes,No,31,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),101.56,3193.73,No
CUST0531,Male,1,No,No,50,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),26.15,1335.86,No
CUST0532,Female,1,No,No,45,No,Yes,DSL,Yes,Yes,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),105.26,4752.69,No
CUST0533,Male,1,No,No,20,No,Yes,DSL,No,Yes,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,27.37,549.16,Yes
CUST0534,Male,0,No,No,43,No,No phone service,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,103.11,4400.47,Yes
CUST0535,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,One year,No,Credit card (automatic),54.8,595.85,No
CUST0536,Female,1,Yes,Yes,67,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,80.45,5377.65,No
CUST0537,Female,0,Yes,Yes,0,No,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Mailed check,33.59,-39.31,No
CUST0538,Male,1,No,Yes,62,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),24.75,1533.88,Yes
CUST0539,Male,1,No,No,23,Yes,No,No,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,40.03,958.09,No
CUST0540,Female,0,Yes,Yes,12,Yes,No,No,No,No,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,31.04,411.21,No
CUST0541,Male,0,Yes,No,10,No,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),49.87,449.8,Yes
CUST0542,Female,0,Yes,No,50,No,No,No,No internet service,Yes,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),70.47,3562.13,Yes
CUST0543,Male,1,Yes,Yes,16,Yes,No,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.05,1225.95,No
CUST0544,Female,0,No,No,23,No,No phone service,No,Yes,No internet service,No internet service,No,Yes,No internet service,One year,No,Mailed check,98.57,2221.01,No
CUST0545,Male,1,No,Yes,18,No,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),84.94,1563.7,No
CUST0546,Female,1,Yes,Yes,36,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,One year,No,Credit card (automatic),80.09,2919.63,No
CUST0547,Male,1,No,Yes,7,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,60.0,429.62,No
CUST0548,Female,0,Yes,No,27,No,No,DSL,No,Yes,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),66.33,1798.35,No
CUST0549,Female,0,No,Yes,4,Yes,No phone service,No,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),60.28,272.43,No
CUST0550,Male,1,Yes,No,16,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,103.9,1691.03,No
CUST0551,Male,0,No,Yes,35,No,No phone service,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),41.46,1490.11,Yes
CUST0552,Female,0,Yes,Yes,18,Yes,No phone service,No,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),18.58,339.71,No
CUST0553,Male,0,Yes,Yes,63,No,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),84.43,5365.85,No
CUST0554,Female,1,No,No,10,No,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,38.65,436.11,Yes
CUST0555,Male,1,Yes,No,53,Yes,No,No,No,No,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,108.79,5727.52,No
CUST0556,Female,0,No,No,44,Yes,No phone service,No,No,No,No,Yes,No,No internet service,Two year,No,Credit card (automatic),105.62,4682.23,No
CUST0557,Female,1,No,Yes,46,Yes,No,No,Yes,Yes,No,No internet service,No,No,Two year,Yes,Credit card (automatic),25.83,1188.16,No
CUST0558,Female,0,Yes,Yes,11,No,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No internet service,One year,No,Mailed check,28.85,306.11,No
CUST0559,Female,0,No,No,20,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),68.51,1381.51,No
CUST0560,Female,0,No,No,10,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),80.14,757.0,Yes
CUST0561,Female,0,No,No,4,Yes,No phone service,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),46.04,184.81,No
CUST0562,Male,1,No,No,55,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),91.11,5048.14,No
CUST0563,Male,1,No,No,19,No,No phone service,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,78.68,1466.27,Yes
CUST0564,Male,1,Yes,No,40,No,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Electronic check,51.13,2037.84,Yes
CUST0565,Female,0,No,Yes,45,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No,One year,Yes,Mailed check,20.59,970.5,No
CUST0566,Female,0,No,No,11,No,Yes,No,Yes,No internet service,No,No,No,No internet service,One year,No,Credit card (automatic),94.52,1032.58,No
CUST0567,Female,0,No,Yes,69,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No,Two year,No,Bank transfer (automatic),39.9,2738.94,No
CUST0568,Female,1,No,Yes,16,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,No,One year,No,Electronic check,103.12,1643.97,Yes
CUST0569,Male,0,No,No,18,No,No phone service,DSL,Yes,No internet service,No,No,No internet service,No,One year,No,Credit card (automatic),60.87,1097.61,Yes
CUST0570,Male,1,Yes,No,25,No,No,DSL,No internet service,No,Yes,No,Yes,No,Two year,Yes,Electronic check,76.86,1934.7,No
CUST0571,Female,1,No,Yes,47,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,107.04,5060.95,Yes
CUST0572,Male,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),106.09,5405.8,No
CUST0573,Male,1,Yes,No,69,No,Yes,Fiber optic,No,No,No,No,No,No internet service,Two year,Yes,Mailed check,55.89,3888.16,No
CUST0574,Female,1,Yes,Yes,54,Yes,No,No,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),39.31,2126.11,Yes
CUST0575,Male,1,Yes,Yes,32,No,Yes,Fiber optic,No,No,No,No,No,No internet service,Two year,No,Credit card (automatic),97.06,3089.77,Yes
CUST0576,Female,0,No,Yes,61,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Two year,Yes,Mailed check,62.17,3808.17,No
CUST0577,Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),37.59,848.75,Yes
CUST0578,Female,1,Yes,Yes,14,No,Yes,No,No,No internet service,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),110.25,1549.3,No
CUST0579,Female,1,No,No,26,No,No,DSL,No,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,38.21,949.12,No
CUST0580,Female,0,No,Yes,63,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),20.63,1266.68,Yes
CUST0581,Female,1,No,Yes,50,No,No phone service,No,Yes,No,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),20.07,982.03,No
CUST0582,Male,1,Yes,Yes,52,No,No,No,No internet service,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,81.48,4215.22,Yes
CUST0583,Female,0,No,No,50,No,No,No,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,85.49,4291.84,Yes
CUST0584,Female,1,No,No,46,No,No,DSL,No,No,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),49.73,2239.41,Yes
CUST0585,Female,1,Yes,Yes,3,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,One year,No,Bank transfer (automatic),50.64,177.49,No
CUST0586,Male,1,No,Yes,6,Yes,No,No,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,52.63,292.31,No
CUST0587,Female,0,No,Yes,34,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,No,Mailed check,87.38,2951.92,No
CUST0588,Male,0,No,No,47,No,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),23.93,1127.5,No
CUST0589,Female,0,No,Yes,72,No,Yes,No,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),112.77,8091.03,No
CUST0590,Male,1,Yes,No,71,No,No,No,No internet service,No,No,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),40.7,2928.15,No
CUST0591,Male,1,No,Yes,44,Yes,Yes,No,Yes,Yes,Yes,Yes,No internet service,No,One year,Yes,Credit card (automatic),119.97,5237.22,No
CUST0592,Female,0,No,Yes,71,No,No,No,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Credit card (automatic),35.5,2514.94,No
CUST0593,Male,1,Yes,Yes,18,No,Yes,DSL,No,No,No,Yes,No,No internet service,Two year,No,Electronic check,96.7,1775.54,Yes
CUST0594,Female,1,No,Yes,62,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),40.79,2540.56,Yes
CUST0595,Female,1,Yes,Yes,37,No,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,No,Credit card (automatic),26.25,950.48,No
CUST0596,Female,1,No,Yes,66,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Two year,Yes,Mailed check,107.24,7069.92,No
CUST0597,Male,1,Yes,No,58,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Two year,No,Credit card (automatic),105.59,6144.89,No
CUST0598,Male,0,Yes,Yes,68,No,No,DSL,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.16,4070.21,No
CUST0599,Female,1,Yes,No,12,No,Yes,DSL,No internet service,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,89.64,1114.99,No
CUST0600,Female,0,Yes,Yes,46,No,No phone service,DSL,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,74.82,3425.96,No
CUST0601,Male,1,No,Yes,60,Yes,No,No,No,No internet service,No,No internet service,Yes,Yes,Two year,No,Electronic check,105.0,6349.82,No
CUST0602,Female,0,Yes,No,30,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),50.14,1454.55,No
CUST0603,Female,1,No,Yes,21,Yes,No phone service,No,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),71.41,1452.37,No
CUST0604,Female,0,Yes,No,42,No,No,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,Yes,Electronic check,67.51,2867.8,No
CUST0605,Male,1,Yes,No,66,No,No,No,No,No,No,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),54.1,3540.55,Yes
CUST0606,Male,0,Yes,Yes,53,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,108.93,5729.37,No
CUST0607,Male,1,No,No,9,No,Yes,No,Yes,Yes,No,No internet service,No,Yes,Two year,Yes,Credit card (automatic),34.92,287.99,No
CUST0608,Female,0,Yes,No,41,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),33.25,1355.86,No
CUST0609,Female,1,No,Yes,63,Yes,No phone service,No,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),76.84,4863.98,Yes
CUST0610,Female,0,No,No,20,Yes,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,85.06,1713.63,Yes
CUST0611,Male,0,No,Yes,65,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),37.85,2434.01,No
CUST0612,Female,1,No,Yes,40,No,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),57.85,2314.33,Yes
CUST0613,Female,1,No,Yes,23,No,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),114.55,2677.27,No
CUST0614,Female,0,No,Yes,34,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,43.15,1498.6,No
CUST0615,Female,1,No,No,55,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),86.17,4721.67,No
CUST0616,Male,0,No,Yes,29,Yes,Yes,DSL,No,No,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),93.5,2759.73,Yes
CUST0617,Male,0,No,Yes,56,No,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,63.71,3588.62,No
CUST0618,Female,0,Yes,No,46,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,113.63,5183.22,No
CUST0619,Male,1,Yes,Yes,34,Yes,No,No,Yes,No,Yes,No internet service,Yes,No internet service,One year,No,Credit card (automatic),93.14,3120.28,No
CUST0620,Male,0,Yes,Yes,18,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),64.71,1131.62,No
CUST0621,Female,0,Yes,No,7,Yes,Yes,No,No,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,76.07,555.28,No
CUST0622,Female,1,Yes,No,25,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,88.65,2184.62,Yes
CUST0623,Male,1,No,No,70,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,78.4,5489.15,Yes
CUST0624,Female,1,No,No,29,No,No,DSL,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),107.63,3080.6,No
CUST0625,Male,1,No,No,6,No,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),54.4,368.49,Yes
CUST0626,Female,0,No,No,66,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No,No,Two year,Yes,Electronic check,48.59,3191.34,No
CUST0627,Male,0,No,No,64,No,No,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,39.81,2588.65,No
CUST0628,Female,0,No,Yes,35,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,One year,Yes,Electronic check,21.85,809.24,No
CUST0629,Male,0,No,No,24,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,No,Mailed check,22.39,487.97,Yes
CUST0630,Male,1,Yes,No,36,Yes,No,DSL,No,No,Yes,No,No,No internet service,Two year,No,Mailed check,106.75,3839.41,No
CUST0631,Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),87.2,-47.53,No
CUST0632,Female,0,Yes,Yes,14,No,No phone service,No,No,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),85.37,1236.05,Yes
CUST0633,Male,1,Yes,Yes,36,Yes,No phone service,No,Yes,No,No internet service,No,No internet service,No,One year,No,Electronic check,80.69,2906.68,Yes
CUST0634,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),104.62,1212.93,No
CUST0635,Female,0,No,No,7,No,Yes,DSL,No,No,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,66.99,429.96,Yes
CUST0636,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),106.78,415.47,No
CUST0637,Male,0,Yes,Yes,59,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,54.66,3268.96,Yes
CUST0638,Male,0,No,Yes,72,No,No,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),112.52,8120.73,No
CUST0639,Female,0,No,No,0,No,Yes,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),89.26,36.76,No
CUST0640,Female,1,No,Yes,35,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,44.23,1534.7,No
CUST0641,Female,1,Yes,No,34,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),75.54,2522.68,No
CUST0642,Female,0,No,Yes,65,No,No,No,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,72.37,4751.48,No
CUST0643,Female,0,Yes,Yes,62,No,Yes,No,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),32.07,1940.06,Yes
CUST0644,Male,1,Yes,No,22,Yes,No phone service,No,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),78.31,1767.59,Yes
CUST0645,Female,0,Yes,No,8,Yes,No,No,No,No,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),50.11,387.75,No
CUST0646,Male,0,Yes,No,33,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,23.34,721.23,No
CUST0647,Male,0,No,No,45,Yes,No phone service,No,No,No internet service,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),114.76,5183.12,No
CUST0648,Male,1,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic check,83.43,298.34,No
CUST0649,Female,0,Yes,Yes,29,No,Yes,DSL,No internet service,Yes,No,No internet service,No,No,Two year,No,Bank transfer (automatic),107.45,3162.61,No
CUST0650,Male,1,No,Yes,71,No,No phone service,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,86.96,6140.25,No
CUST0651,Male,0,No,No,2,No,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),54.41,76.94,No
CUST0652,Female,1,Yes,Yes,13,Yes,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),70.29,920.32,No
CUST0653,Male,1,No,No,59,Yes,No phone service,No,Yes,No,No internet service,Yes,Yes,No internet service,Two year,No,Credit card (automatic),86.93,5142.6,No
CUST0654,Male,0,Yes,Yes,44,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),115.95,5125.74,No
CUST0655,Female,1,Yes,No,33,No,Yes,DSL,No,No internet service,No,No,Yes,No internet service,Two year,No,Bank transfer (automatic),43.87,1415.82,No
CUST0656,Male,0,Yes,No,44,No,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),107.25,4764.9,Yes
CUST0657,Male,1,Yes,Yes,60,Yes,No phone service,No,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),112.26,6749.47,No
CUST0658,Male,0,No,No,15,No,No,No,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),86.38,1330.4,Yes
CUST0659,Female,0,Yes,No,65,Yes,No,No,No internet service,Yes,No internet service,Yes,No,Yes,One year,Yes,Bank transfer (automatic),112.99,7348.36,No
CUST0660,Female,1,No,Yes,39,No,No,DSL,No,No,No,Yes,No internet service,Yes,One year,Yes,Electronic check,58.58,2276.05,Yes
CUST0661,Female,0,No,No,16,No,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,115.21,1891.08,Yes
CUST0662,Male,0,No,No,33,No,No phone service,No,No internet service,No,No,No internet service,No internet service,No,Two year,No,Electronic check,89.68,2967.65,No
CUST0663,Male,1,No,No,15,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,22.28,370.89,No
CUST0664,Female,0,Yes,Yes,59,No,No,No,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,110.5,6564.83,No
CUST0665,Male,0,No,Yes,65,No,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),67.42,4399.84,No
CUST0666,Male,1,Yes,No,65,Yes,No phone service,No,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.95,4226.64,No
CUST0667,Female,1,No,Yes,12,No,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,Two year,Yes,Credit card (automatic),75.78,859.71,Yes
CUST0668,Female,0,No,No,55,Yes,No,No,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,33.24,1782.2,No
CUST0669,Male,0,Yes,No,30,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Two year,No,Credit card (automatic),65.85,1945.59,No
CUST0670,Male,1,Yes,No,33,Yes,Yes,No,No,Yes,No internet service,No,Yes,No,One year,No,Credit card (automatic),102.77,3360.01,No
CUST0671,Male,1,Yes,No,38,Yes,Yes,DSL,Yes,No,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.58,719.52,No
CUST0672,Female,0,No,No,66,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.84,3005.93,No
CUST0673,Female,1,No,Yes,7,No,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),18.25,113.76,No
CUST0674,Female,0,Yes,No,54,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),60.4,3253.65,No
CUST0675,Female,0,Yes,Yes,26,Yes,Yes,No,No,No,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,92.29,2359.43,No
CUST0676,Male,0,Yes,Yes,52,Yes,No,DSL,No internet service,Yes,Yes,No,No,No internet service,One year,No,Electronic check,99.47,5126.68,No
CUST0677,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,One year,No,Electronic check,114.41,4364.97,No
CUST0678,Female,0,No,No,64,No,No,DSL,No internet service,Yes,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),80.07,5128.21,Yes
CUST0679,Female,1,Yes,Yes,16,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.97,697.93,No
CUST0680,Female,1,Yes,Yes,29,No,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.26,3268.98,No
CUST0681,Female,1,Yes,Yes,52,Yes,No phone service,No,No internet service,No internet service,Yes,No,Yes,No,One year,No,Bank transfer (automatic),97.08,5080.93,Yes
CUST0682,Male,1,Yes,No,12,No,No,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Two year,Yes,Mailed check,76.59,911.85,No
CUST0683,Male,0,No,Yes,20,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),88.96,1793.31,No
CUST0684,Female,0,Yes,No,18,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),112.28,2066.4,No
CUST0685,Male,0,No,No,52,No,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),90.66,4748.28,No
CUST0686,Female,0,Yes,No,18,Yes,No phone service,DSL,No internet service,No,No,Yes,No,Yes,One year,No,Credit card (automatic),55.57,992.86,No
CUST0687,Female,1,Yes,Yes,56,No,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),90.73,5095.35,Yes
CUST0688,Male,0,No,No,24,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),22.11,498.35,No
CUST0689,Male,0,Yes,No,30,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,One year,Yes,Mailed check,57.41,1728.35,No
CUST0690,Female,1,No,No,54,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),59.44,3257.89,No
CUST0691,Female,1,No,No,22,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,35.02,772.27,Yes
CUST0692,Female,1,Yes,No,31,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,One year,No,Credit card (automatic),20.35,673.61,No
CUST0693,Male,1,No,Yes,61,Yes,Yes,No,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,31.6,1918.33,No
CUST0694,Female,0,No,No,9,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,Yes,No,One year,No,Credit card (automatic),84.77,812.81,No
CUST0695,Female,0,No,No,71,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),99.83,7095.85,No
CUST0696,Female,1,No,Yes,53,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),118.8,6250.63,No
CUST0697,Male,0,No,No,51,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),53.33,2728.51,No
CUST0698,Female,0,No,Yes,19,Yes,No,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),79.14,1481.12,No
CUST0699,Female,0,No,No,31,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),113.59,3474.54,No
CUST0700,Male,1,No,Yes,13,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,35.04,487.61,Yes
